Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP1,WXNLXJX7MFH49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2EPQHsxE7ipf6inaiAnZKA,ach,2024-06-09 20:42:13,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WXNLXJX7MFH49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2EPQHsxE7ipf6inaiAnZKA,ach,2024-06-09 20:42:13,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FWXFPMTLTGVWH575,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NG9XmbP6ksermnzObbpUe,ach,2024-06-09 20:42:14,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FWXFPMTLTGVWH575,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NG9XmbP6ksermnzObbpUe,ach,2024-06-09 20:42:14,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TLGMRNZZ24KHQQ65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6B9b2LFbgT9oPSKbH8Htwo,ach,2024-06-09 20:42:14,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TLGMRNZZ24KHQQ65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6B9b2LFbgT9oPSKbH8Htwo,ach,2024-06-09 20:42:14,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MCDCHJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-2ovhN6Q0BSuhzdeANlFYjZ,mc,2024-06-09 20:42:23,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,mccorporatecredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-2ovhN6Q0BSuhzdeANlFYjZ-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CLZCS22VX5N49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3LcxMQgMxeGp845Xs1GqAf,visa,2024-06-09 20:42:26,PDT,USD,20.01,SentForSettle,USD,,-20.01,20.01,USD,19.84,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3LcxMQgMxeGp845Xs1GqAf-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,P9JZWZXCLBVL3J65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6Q7dArpvvHX1ElAQh87Mp3,mc,2024-06-09 20:42:26,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,mccorporatecredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6Q7dArpvvHX1ElAQh87Mp3-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CLZCS22VX5N49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3LcxMQgMxeGp845Xs1GqAf,visa,2024-06-09 20:42:27,PDT,USD,-20.01,SentForRefund,USD,,,-20.01,USD,-20.41,0.40,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-7M4qF7a3XbspD9TTBvqCgf,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DBWSBN4BQJVHQQ65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6maWnFzjTkSsy7jMxNwUnh,mc,2024-06-09 20:42:35,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,mccorporatecredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6maWnFzjTkSsy7jMxNwUnh-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N2W8JJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3yQdcoSrvujeqdUp3wjx2I,mc,2024-06-09 20:42:38,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,mccorporatecredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3yQdcoSrvujeqdUp3wjx2I-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BR9HJJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5ppDHj50RA7bafwQakm50B,visa,2024-06-09 20:42:40,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5ppDHj50RA7bafwQakm50B-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KZDSPNZZ24KHQQ65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0M8MWFTV27XvysrSgdYYp6,ach,2024-06-09 20:42:40,PDT,USD,30.02,SentForSettle,USD,,-30.02,30.02,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0M8MWFTV27XvysrSgdYYp6-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,T9MRVJX7MFH49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-01bnS2Kh5vrAOt7ShKywki,ach,2024-06-09 20:42:40,PDT,USD,30.01,Cancelled,USD,,-30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MQD66QCL5Q3LTH65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6MQbRSyzv0gAvlQ0xLLOy9,amex,2024-06-09 20:42:41,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6MQbRSyzv0gAvlQ0xLLOy9-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NXQ4WV2HD8CQGS65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4Idx8prqxloj93aHGpSRjR,amex,2024-06-09 20:42:41,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4Idx8prqxloj93aHGpSRjR-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CBSDKJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4Nqs9nClJInUdgxZO3Pyyo,amex,2024-06-09 20:42:42,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4Nqs9nClJInUdgxZO3Pyyo-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RW6MKJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6Sdj9KhkwctVUf4FvG86Ah,amex,2024-06-09 20:42:42,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6Sdj9KhkwctVUf4FvG86Ah-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VPF6KJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-1tNzB3LJEwSoHkKyqLHWNk,amex,2024-06-09 20:42:42,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-1tNzB3LJEwSoHkKyqLHWNk-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZBSDKJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6wZrhjpHIl9Wsq8YtzYyon,visa,2024-06-09 20:42:42,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6wZrhjpHIl9Wsq8YtzYyon-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SS38GKWST7RPR375,6cO9w1ql4n1RAJCfJhybun-1RJE59rwVB8BPPSwsFeiFj-6hzGr4GMU8G7ue6uA3SgEM,visa,2024-06-09 20:42:44,PDT,USD,20.01,Expired,USD,,-20.01,,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PKLHBQCL5Q3LTH65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4kPbdnx9rNinhbxSEWVRnN,visa,2024-06-09 20:42:45,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4kPbdnx9rNinhbxSEWVRnN-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TT8852ZCLBVL3J65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3pnlkZTRsrEmtpLTLL7lop,visa,2024-06-09 20:42:45,PDT,USD,-21.00,SentForRefund,USD,,,-21.00,USD,-21.42,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4U2V4QQ6bG4kOgCSSllQEW,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TT8852ZCLBVL3J65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3pnlkZTRsrEmtpLTLL7lop,visa,2024-06-09 20:42:45,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-3pnlkZTRsrEmtpLTLL7lop-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GPRQJN4BQJVHQQ65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-7CupLjI0QwNAxFjnN1QOY5,visa,2024-06-09 20:42:46,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-7CupLjI0QwNAxFjnN1QOY5-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KRXF3W2HD8CQGS65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5zvd0RHa2wAnNVCvugagUq,visa,2024-06-09 20:42:46,PDT,USD,-11.00,SentForRefund,USD,,,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5jgHcjBjJwf41ieIVexQR9,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,KRXF3W2HD8CQGS65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5zvd0RHa2wAnNVCvugagUq,visa,2024-06-09 20:42:46,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-5zvd0RHa2wAnNVCvugagUq-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L8X5JMXVJW7XH575,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-30kRs5eMBSdYOhoir95zIN,visa,2024-06-09 20:42:46,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-30kRs5eMBSdYOhoir95zIN-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PKLHBQCL5Q3LTH65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4kPbdnx9rNinhbxSEWVRnN,visa,2024-06-09 20:42:46,PDT,USD,-11.00,SentForRefund,USD,,,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-22yBJr0OOI8nWeNnwDbUwE,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GGKGSJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4gPGRnL3ETJvfQA6qUZ3od,visa,2024-06-09 20:42:47,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4gPGRnL3ETJvfQA6qUZ3od-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L4KZ7W2HD8CQGS65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-0LKFZxYDqfDO2stdrEGrzU,visa,2024-06-09 20:42:47,PDT,USD,20.01,SentForSettle,USD,,-20.01,20.01,USD,19.84,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-0LKFZxYDqfDO2stdrEGrzU-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MJGLTJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-259EXKYwamXHT0748MaAOv,visa,2024-06-09 20:42:47,PDT,USD,20.01,SentForSettle,USD,,-20.01,20.01,USD,19.84,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-259EXKYwamXHT0748MaAOv-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RSK2MN4BQJVHQQ65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4d0GceY6Pf5pCtyFuWmbdD,visa,2024-06-09 20:42:47,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4d0GceY6Pf5pCtyFuWmbdD-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,X8P5TJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-0z7T0TqLNdwA6X80sjgNyh,visa,2024-06-09 20:42:47,PDT,USD,20.01,SentForSettle,USD,,-20.01,20.01,USD,19.84,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-0z7T0TqLNdwA6X80sjgNyh-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FWXFPMTLTGVWH575,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7NG9XmbP6ksermnzObbpUe,ach,2024-06-09 20:42:55,PDT,USD,30.01,Cancelled,USD,,-30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MX5NC2V3WTJL3J65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3x43AFdACchY8uINZCP7cl,ach,2024-06-09 20:42:55,PDT,USD,30.02,SentForSettle,USD,,-30.02,30.02,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3x43AFdACchY8uINZCP7cl-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QQD8WJX7MFH49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6UtTKo7dSwOwh9ndKm4veW,ach,2024-06-09 20:42:55,PDT,USD,29.99,SentForSettle,USD,,-30.03,29.99,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6UtTKo7dSwOwh9ndKm4veW-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TLGMRNZZ24KHQQ65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6B9b2LFbgT9oPSKbH8Htwo,ach,2024-06-09 20:42:55,PDT,USD,30.01,SentForSettle,USD,,-30.01,30.01,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6B9b2LFbgT9oPSKbH8Htwo-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,VCWLMMTLTGVWH575,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-74dhKIBMmGTeW4qNKRdE0G,ach,2024-06-09 20:42:55,PDT,USD,30.07,SentForSettle,USD,,-30.07,30.07,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-74dhKIBMmGTeW4qNKRdE0G-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WXNLXJX7MFH49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2EPQHsxE7ipf6inaiAnZKA,ach,2024-06-09 20:42:55,PDT,USD,30.01,SentForSettle,USD,,-30.01,30.01,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2EPQHsxE7ipf6inaiAnZKA-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,L4KZ7W2HD8CQGS65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-0LKFZxYDqfDO2stdrEGrzU,visa,2024-06-09 20:42:56,PDT,USD,-20.01,SentForRefund,USD,,,-20.01,USD,-20.41,0.40,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4BuoALLld605T7KOWShwB7,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,J4PDPMXVJW7XH575,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-4Quu7zoNNbs5tBc8pKzlql,visa,2024-06-09 20:42:57,PDT,USD,20.01,Cancelled,USD,,-20.01,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RW6MKJ3JBVS49W65,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-6Sdj9KhkwctVUf4FvG86Ah,amex,2024-06-09 20:44:23,PDT,USD,-20.80,SentForRefund,USD,,,-20.80,USD,-21.22,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,amex,1YDkc187UCtZQag1raEssr-5tYIxHZuwzFyRfRQAd672r-37Ebf9qRqnzrPzgILH9L39,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MBPBPL3JBVS49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-00AKmhWpRPd3BkyV3abZ9n,visa,2024-06-09 20:45:38,PDT,USD,3.00,Received,USD,3.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,MBPBPL3JBVS49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-00AKmhWpRPd3BkyV3abZ9n,visa,2024-06-09 20:45:39,PDT,USD,3.00,Authorised,USD,-3.00,3.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CCP5DSCL5Q3LTH65,4NQIr0lLhge3A97zb1dF7k-1YVBlaz1blTNoMv38PVT1E-1y4LS4BXa45TRGfSCrUvzK,visa,2024-06-09 20:45:44,PDT,USD,3.00,Received,USD,3.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CCP5DSCL5Q3LTH65,4NQIr0lLhge3A97zb1dF7k-1YVBlaz1blTNoMv38PVT1E-1y4LS4BXa45TRGfSCrUvzK,visa,2024-06-09 20:45:44,PDT,USD,3.00,Authorised,USD,-3.00,3.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QDRXSL3JBVS49W65,5OLOGNvu4HIfURsVI807pe-2OQymV8PRjG7zSxdTkR8Gz-1aBtWx1XrvwcMILUeGqDLO,visa,2024-06-09 20:45:54,PDT,USD,3.00,Authorised,USD,-3.00,3.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,QDRXSL3JBVS49W65,5OLOGNvu4HIfURsVI807pe-2OQymV8PRjG7zSxdTkR8Gz-1aBtWx1XrvwcMILUeGqDLO,visa,2024-06-09 20:45:54,PDT,USD,3.00,Received,USD,3.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SLM4HSCL5Q3LTH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-31oL1MMJqmymJ60Z4i95AD,visa,2024-06-09 20:45:57,PDT,USD,3.00,Authorised,USD,-3.00,3.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SLM4HSCL5Q3LTH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-31oL1MMJqmymJ60Z4i95AD,visa,2024-06-09 20:45:57,PDT,USD,3.00,Received,USD,3.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,P53CVL3JBVS49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4pnYxawnc2zJtpBVtC3MJ6,visa,2024-06-09 20:46:00,PDT,USD,3.00,Received,USD,3.00,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,P53CVL3JBVS49W65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4pnYxawnc2zJtpBVtC3MJ6,visa,2024-06-09 20:46:00,PDT,USD,3.00,Authorised,USD,-3.00,3.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JDWS2L6CXRHHSXT5,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-79Qu2Q40b5ApslgvxtMNEC,ach,2024-06-09 20:48:30,PDT,USD,1.45,Authorised,USD,-1.45,1.45,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JDWS2L6CXRHHSXT5,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-79Qu2Q40b5ApslgvxtMNEC,ach,2024-06-09 20:48:30,PDT,USD,1.45,Received,USD,1.45,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BFPJTRZZ24KHQQ65,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-4x3KZYF9Hk5nZJvogqlMKo,ach,2024-06-09 20:48:31,PDT,USD,1.45,Received,USD,1.45,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BFPJTRZZ24KHQQ65,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-4x3KZYF9Hk5nZJvogqlMKo,ach,2024-06-09 20:48:31,PDT,USD,1.45,Authorised,USD,-1.45,1.45,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,H4T4RQTLTGVWH575,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-2SY2o32FQObCF9YDrIfhLj,ach,2024-06-09 20:48:31,PDT,USD,1.45,Received,USD,1.45,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,H4T4RQTLTGVWH575,5bR5qKMoW3POTkOaT02n72-6nVkJj92cUIXDT1IjvD5QG-2SY2o32FQObCF9YDrIfhLj,ach,2024-06-09 20:48:31,PDT,USD,1.45,Authorised,USD,-1.45,1.45,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
